company_id,year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_assets,total_assets
51,Mar 2018,100.0,11207.69,4483.08,2241.54,18032.31,9016.16,901.62,3606.46,4508.07,18032.31
51,Mar 2019,100.0,12552.62,5021.05,2510.52,20184.19,10092.09,1009.21,4036.84,5046.05,20184.19
51,Mar 2020,100.0,14058.93,5623.57,2811.79,22594.29,11297.15,1129.71,4518.86,5648.57,22594.29
51,Mar 2021,100.0,15746.0,6298.4,3149.2,25293.6,12646.8,1264.68,5058.72,6323.4,25293.6
51,Mar 2022,100.0,17635.52,7054.21,3527.1,28316.83,14158.42,1415.84,5663.37,7079.2,28316.83
51,Mar 2023,100.0,19751.79,7900.72,3950.36,31702.87,15851.43,1585.14,6340.57,7925.73,31702.87
51,Mar 2024,100.0,22122.0,8848.8,4424.4,35495.2,17747.6,1774.76,7099.04,8873.8,35495.2
52,Mar 2011,100.0,9404.88,3761.95,1880.98,15147.81,7573.9,757.39,3029.56,3786.96,15147.81
52,Mar 2012,100.0,10533.46,4213.38,2106.69,16953.53,8476.76,847.68,3390.71,4238.38,16953.53
52,Mar 2013,100.0,11797.48,4718.99,2359.5,18975.97,9487.99,948.8,3795.19,4743.99,18975.97
52,Mar 2014,100.0,13213.17,5285.27,2642.63,21241.07,10620.53,1062.05,4248.21,5310.28,21241.07
52,Mar 2015,100.0,14798.75,5919.5,2959.75,23778.0,11889.0,1188.9,4755.6,5944.5,23778.0
52,Mar 2016,100.0,16574.6,6629.84,3314.92,26619.36,13309.68,1330.97,5323.87,6654.84,26619.36
52,Mar 2017,100.0,18563.56,7425.42,3712.71,29801.69,14900.84,1490.08,5960.34,7450.43,29801.69
52,Mar 2018,100.0,20791.18,8316.47,4158.24,33365.89,16682.94,1668.29,6673.18,8341.48,33365.89
52,Mar 2019,100.0,23286.12,9314.45,4657.22,37357.79,18678.9,1867.89,7471.56,9339.44,37357.79
52,Mar 2020,100.0,26080.46,10432.18,5216.09,41828.73,20914.37,2091.44,8365.75,10457.17,41828.73
52,Mar 2021,100.0,29210.11,11684.04,5842.02,46836.17,23418.08,2341.81,9367.23,11709.05,46836.17
52,Mar 2022,100.0,32715.33,13086.13,6543.07,52444.53,26222.26,2622.23,10488.91,13111.13,52444.53
52,Mar 2023,100.0,36641.17,14656.47,7328.23,58725.87,29362.94,2936.29,11745.17,14681.47,58725.87
52,Mar 2024,100.0,41038.11,16415.24,8207.62,65760.97,32880.49,3288.05,13152.19,16440.24,65760.97
53,Mar 2011,100.0,3845.4,1538.16,769.08,6252.64,3126.32,312.63,1250.53,1563.16,6252.64
53,Mar 2012,100.0,4306.85,1722.74,861.37,6990.96,3495.48,349.55,1398.19,1747.74,6990.96
53,Mar 2013,100.0,4823.68,1929.47,964.74,7817.89,3908.95,390.89,1563.58,1954.47,7817.89
53,Mar 2014,100.0,5402.52,2161.01,1080.5,8744.03,4372.02,437.2,1748.81,2186.0,8744.03
53,Mar 2015,100.0,6050.82,2420.33,1210.16,9781.31,4890.65,489.07,1956.26,2445.33,9781.31
53,Mar 2016,100.0,6776.92,2710.77,1355.38,10943.07,5471.53,547.15,2188.61,2735.78,10943.07
53,Mar 2017,100.0,7590.15,3036.06,1518.03,12244.24,6122.12,612.21,2448.85,3061.06,12244.24
53,Mar 2018,100.0,8500.97,3400.39,1700.19,13701.55,6850.77,685.08,2740.31,3425.39,13701.55
53,Mar 2019,100.0,9521.08,3808.43,1904.22,15333.73,7666.86,766.69,3066.75,3833.43,15333.73
53,Mar 2020,100.0,10663.61,4265.44,2132.72,17161.77,8580.89,858.09,3432.35,4290.44,17161.77
53,Mar 2021,100.0,11943.24,4777.3,2388.65,19209.19,9604.59,960.46,3841.84,4802.3,19209.19
53,Mar 2022,100.0,13376.43,5350.57,2675.29,21502.29,10751.15,1075.11,4300.46,5375.57,21502.29
53,Mar 2023,100.0,14981.61,5992.64,2996.32,24070.57,12035.28,1203.53,4814.11,6017.65,24070.57
53,Mar 2024,100.0,16779.4,6711.76,3355.88,26947.04,13473.52,1347.35,5389.41,6736.76,26947.04
54,Mar 2011,100.0,5565.11,2226.04,1113.02,9004.17,4502.09,450.21,1800.83,2251.04,9004.17
54,Mar 2012,100.0,6232.93,2493.17,1246.59,10072.69,5036.35,503.63,2014.54,2518.17,10072.69
54,Mar 2013,100.0,6980.88,2792.35,1396.18,11269.41,5634.7,563.47,2253.88,2817.36,11269.41
54,Mar 2014,100.0,7818.58,3127.43,1563.72,12609.73,6304.86,630.49,2521.95,3152.43,12609.73
54,Mar 2015,100.0,8756.81,3502.72,1751.36,14110.89,7055.44,705.54,2822.18,3527.73,14110.89
54,Mar 2016,100.0,9807.63,3923.05,1961.53,15792.21,7896.1,789.61,3158.44,3948.06,15792.21
54,Mar 2017,100.0,10984.55,4393.82,2196.91,17675.28,8837.64,883.76,3535.06,4418.82,17675.28
54,Mar 2018,100.0,12302.69,4921.08,2460.54,19784.31,9892.16,989.22,3956.86,4946.07,19784.31
54,Mar 2019,100.0,13779.02,5511.61,2755.8,22146.43,11073.22,1107.32,4429.29,5536.6,22146.43
54,Mar 2020,100.0,15432.5,6173.0,3086.5,24792.0,12396.0,1239.6,4958.4,6198.0,24792.0
54,Mar 2021,100.0,17284.4,6913.76,3456.88,27755.04,13877.52,1387.75,5551.01,6938.76,27755.04
54,Mar 2022,100.0,19358.52,7743.41,3871.7,31073.63,15536.82,1553.68,6214.73,7768.4,31073.63
54,Mar 2023,100.0,21681.55,8672.62,4336.31,34790.48,17395.24,1739.52,6958.1,8697.62,34790.48
54,Mar 2024,100.0,24283.33,9713.33,4856.67,38953.33,19476.67,1947.67,7790.67,9738.32,38953.33
55,Mar 2011,100.0,1374.16,549.66,274.83,2298.65,1149.33,114.93,459.73,574.66,2298.65
55,Mar 2012,100.0,1539.05,615.62,307.81,2562.48,1281.24,128.12,512.5,640.62,2562.48
55,Mar 2013,100.0,1723.74,689.5,344.75,2857.99,1428.99,142.9,571.6,714.5,2857.99
55,Mar 2014,100.0,1930.59,772.24,386.12,3188.95,1594.47,159.45,637.79,797.24,3188.95
55,Mar 2015,100.0,2162.26,864.9,432.45,3559.61,1779.81,177.98,711.92,889.9,3559.61
55,Mar 2016,100.0,2421.73,968.69,484.35,3974.77,1987.38,198.74,794.95,993.7,3974.77
55,Mar 2017,100.0,2712.34,1084.94,542.47,4439.75,2219.88,221.99,887.95,1109.93,4439.75
55,Mar 2018,100.0,3037.82,1215.13,607.56,4960.51,2480.26,248.03,992.1,1240.12,4960.51
55,Mar 2019,100.0,3402.36,1360.94,680.47,5543.77,2771.89,277.19,1108.75,1385.94,5543.77
55,Mar 2020,100.0,3810.64,1524.26,762.13,6197.03,3098.51,309.85,1239.41,1549.26,6197.03
55,Mar 2021,100.0,4267.92,1707.17,853.58,6928.67,3464.34,346.43,1385.73,1732.17,6928.67
55,Mar 2022,100.0,4780.07,1912.03,956.01,7748.11,3874.05,387.41,1549.62,1937.03,7748.11
55,Mar 2023,100.0,5353.68,2141.47,1070.74,8665.89,4332.94,433.29,1733.18,2166.48,8665.89
55,Mar 2024,100.0,5996.12,2398.45,1199.22,9693.79,4846.9,484.69,1938.76,2423.44,9693.79
56,Mar 2011,100.0,2335.09,934.04,467.02,3836.15,1918.08,191.81,767.23,959.03,3836.15
56,Mar 2012,100.0,2615.3,1046.12,523.06,4284.48,2142.24,214.22,856.9,1071.12,4284.48
56,Mar 2013,100.0,2929.14,1171.66,585.83,4786.63,2393.32,239.33,957.33,1196.65,4786.63
56,Mar 2014,100.0,3280.63,1312.25,656.13,5349.01,2674.51,267.45,1069.8,1337.25,5349.01
56,Mar 2015,100.0,3674.31,1469.72,734.86,5978.89,2989.45,298.94,1195.78,1494.72,5978.89
56,Mar 2016,100.0,4115.22,1646.09,823.04,6684.35,3342.18,334.22,1336.87,1671.08,6684.35
56,Mar 2017,100.0,4609.05,1843.62,921.81,7474.48,3737.24,373.72,1494.9,1868.62,7474.48
56,Mar 2018,100.0,5162.14,2064.86,1032.43,8359.43,4179.72,417.97,1671.89,2089.85,8359.43
56,Mar 2019,100.0,5781.59,2312.64,1156.32,9350.55,4675.27,467.53,1870.11,2337.64,9350.55
56,Mar 2020,100.0,6475.39,2590.16,1295.08,10460.63,5230.31,523.03,2092.13,2615.16,10460.63
56,Mar 2021,100.0,7252.43,2900.97,1450.49,11703.89,5851.94,585.19,2340.78,2925.98,11703.89
56,Mar 2022,100.0,8122.72,3249.09,1624.54,13096.35,6548.18,654.82,2619.27,3274.08,13096.35
56,Mar 2023,100.0,9097.45,3638.98,1819.49,14655.92,7327.96,732.8,2931.18,3663.98,14655.92
56,Mar 2024,100.0,10189.14,4075.66,2037.83,16402.63,8201.32,820.13,3280.53,4100.65,16402.63
57,Mar 2011,100.0,9879.67,3951.87,1975.93,15907.47,7953.73,795.37,3181.49,3976.88,15907.47
57,Mar 2012,100.0,11065.23,4426.09,2213.05,17804.37,8902.18,890.22,3560.87,4451.1,17804.37
57,Mar 2013,100.0,12393.06,4957.22,2478.61,19928.89,9964.44,996.44,3985.78,4982.23,19928.89
57,Mar 2014,100.0,13880.23,5552.09,2776.05,22308.37,11154.18,1115.42,4461.67,5577.1,22308.37
57,Mar 2015,100.0,15545.85,6218.34,3109.17,24973.36,12486.68,1248.67,4994.67,6243.34,24973.36
57,Mar 2016,100.0,17411.36,6964.54,3482.27,27958.17,13979.08,1397.91,5591.63,6989.55,27958.17
57,Mar 2017,100.0,19500.72,7800.29,3900.14,31301.15,15650.58,1565.06,6260.23,7825.28,31301.15
57,Mar 2018,100.0,21840.81,8736.32,4368.16,35045.29,17522.65,1752.26,7009.06,8761.32,35045.29
57,Mar 2019,100.0,24461.7,9784.68,4892.34,39238.72,19619.36,1961.94,7847.74,9809.68,39238.72
57,Mar 2020,100.0,27397.11,10958.84,5479.42,43935.37,21967.69,2196.77,8787.07,10983.84,43935.37
57,Mar 2021,100.0,30684.76,12273.9,6136.95,49195.61,24597.81,2459.78,9839.12,12298.9,49195.61
57,Mar 2022,100.0,34366.93,13746.77,6873.39,55087.09,27543.54,2754.35,11017.42,13771.78,55087.09
57,Mar 2023,100.0,38490.96,15396.38,7698.19,61685.53,30842.76,3084.28,12337.11,15421.38,61685.53
57,Mar 2024,100.0,43109.88,17243.95,8621.98,69075.81,34537.9,3453.79,13815.16,17268.96,69075.81
58,Mar 2011,100.0,9686.07,3874.43,1937.21,15597.71,7798.85,779.89,3119.54,3899.43,15597.71
58,Mar 2012,100.0,10848.4,4339.36,2169.68,17457.44,8728.72,872.87,3491.49,4364.36,17457.44
58,Mar 2013,100.0,12150.2,4860.08,2430.04,19540.32,9770.16,977.02,3908.06,4885.08,19540.32
58,Mar 2014,100.0,13608.23,5443.29,2721.65,21873.17,10936.58,1093.66,4374.63,5468.3,21873.17
58,Mar 2015,100.0,15241.22,6096.49,3048.24,24485.95,12242.98,1224.3,4897.19,6121.48,24485.95
58,Mar 2016,100.0,17070.16,6828.06,3414.03,27412.25,13706.12,1370.61,5482.45,6853.07,27412.25
58,Mar 2017,100.0,19118.58,7647.43,3823.72,30689.73,15344.86,1534.49,6137.95,7672.43,30689.73
58,Mar 2018,100.0,21412.81,8565.12,4282.56,34360.49,17180.24,1718.02,6872.1,8590.13,34360.49
58,Mar 2019,100.0,23982.35,9592.94,4796.47,38471.76,19235.88,1923.59,7694.35,9617.94,38471.76
58,Mar 2020,100.0,26860.23,10744.09,5372.05,43076.37,21538.19,2153.82,8615.27,10769.09,43076.37
58,Mar 2021,100.0,30083.46,12033.38,6016.69,48233.53,24116.76,2411.68,9646.71,12058.38,48233.53
58,Mar 2022,100.0,33693.47,13477.39,6738.69,54009.55,27004.78,2700.48,10801.91,13502.38,54009.55
58,Mar 2023,100.0,37736.69,15094.68,7547.34,60478.71,30239.35,3023.94,12095.74,15119.68,60478.71
58,Mar 2024,100.0,42265.09,16906.04,8453.02,67724.15,33862.07,3386.21,13544.83,16931.04,67724.15
59,Mar 2011,100.0,1044.46,417.78,208.89,1771.13,885.57,88.56,354.23,442.77,1771.13
59,Mar 2012,100.0,1169.8,467.92,233.96,1971.68,985.84,98.58,394.34,492.92,1971.68
59,Mar 2013,100.0,1310.17,524.07,262.03,2196.27,1098.13,109.81,439.25,549.08,2196.27
59,Mar 2014,100.0,1467.39,586.96,293.48,2447.83,1223.91,122.39,489.57,611.96,2447.83
59,Mar 2015,100.0,1643.48,657.39,328.7,2729.57,1364.79,136.48,545.91,682.39,2729.57
59,Mar 2016,100.0,1840.7,736.28,368.14,3045.12,1522.56,152.26,609.02,761.28,3045.12
59,Mar 2017,100.0,2061.58,824.63,412.32,3398.53,1699.27,169.93,679.71,849.62,3398.53
59,Mar 2018,100.0,2308.97,923.59,461.79,3794.35,1897.17,189.72,758.87,948.59,3794.35
59,Mar 2019,100.0,2586.04,1034.42,517.21,4237.67,2118.84,211.88,847.53,1059.42,4237.67
59,Mar 2020,100.0,2896.37,1158.55,579.27,4734.19,2367.09,236.71,946.84,1183.55,4734.19
59,Mar 2021,100.0,3243.93,1297.57,648.79,5290.29,2645.14,264.51,1058.06,1322.58,5290.29
59,Mar 2022,100.0,3633.21,1453.28,726.64,5913.13,2956.57,295.66,1182.63,1478.27,5913.13
59,Mar 2023,100.0,4069.19,1627.68,813.84,6610.71,3305.36,330.54,1322.14,1652.67,6610.71
59,Mar 2024,100.0,4557.49,1823.0,911.5,7391.99,3695.99,369.6,1478.4,1848.0,7391.99
60,Mar 2011,100.0,9566.31,3826.52,1913.26,15406.09,7703.05,770.3,3081.22,3851.52,15406.09
60,Mar 2012,100.0,10714.26,4285.7,2142.85,17242.81,8621.41,862.14,3448.56,4310.7,17242.81
60,Mar 2013,100.0,11999.97,4799.99,2399.99,19299.95,9649.98,965.0,3859.99,4824.98,19299.95
60,Mar 2014,100.0,13439.97,5375.99,2687.99,21603.95,10801.98,1080.2,4320.79,5400.98,21603.95
60,Mar 2015,100.0,15052.77,6021.11,3010.55,24184.43,12092.22,1209.22,4836.89,6046.1,24184.43
60,Mar 2016,100.0,16859.1,6743.64,3371.82,27074.56,13537.28,1353.73,5414.91,6768.64,27074.56
60,Mar 2017,100.0,18882.19,7552.88,3776.44,30311.51,15155.75,1515.58,6062.3,7577.88,30311.51
60,Mar 2018,100.0,21148.05,8459.22,4229.61,33936.88,16968.44,1696.84,6787.38,8484.22,33936.88
60,Mar 2019,100.0,23685.82,9474.33,4737.16,37997.31,18998.65,1899.87,7599.46,9499.33,37997.31
60,Mar 2020,100.0,26528.12,10611.25,5305.62,42544.99,21272.49,2127.25,8509.0,10636.25,42544.99
60,Mar 2021,100.0,29711.49,11884.6,5942.3,47638.39,23819.19,2381.92,9527.68,11909.6,47638.39
60,Mar 2022,100.0,33276.87,13310.75,6655.37,53342.99,26671.49,2667.15,10668.6,13335.75,53342.99
60,Mar 2023,100.0,37270.1,14908.04,7454.02,59732.16,29866.08,2986.61,11946.43,14933.04,59732.16
60,Mar 2024,100.0,41742.51,16697.0,8348.5,66888.01,33444.0,3344.4,13377.6,16722.01,66888.01
61,Mar 2011,100.0,6752.08,2700.83,1350.42,10903.33,5451.66,545.17,2180.67,2725.83,10903.33
61,Mar 2012,100.0,7562.33,3024.93,1512.47,12199.73,6099.86,609.99,2439.95,3049.93,12199.73
61,Mar 2013,100.0,8469.81,3387.92,1693.96,13651.69,6825.85,682.58,2730.34,3412.92,13651.69
61,Mar 2014,100.0,9486.19,3794.48,1897.24,15277.91,7638.95,763.9,3055.58,3819.48,15277.91
61,Mar 2015,100.0,10624.53,4249.81,2124.91,17099.25,8549.62,854.96,3419.85,4274.82,17099.25
61,Mar 2016,100.0,11899.47,4759.79,2379.89,19139.15,9569.58,956.96,3827.83,4784.78,19139.15
61,Mar 2017,100.0,13327.41,5330.96,2665.48,21423.85,10711.92,1071.19,4284.77,5355.97,21423.85
61,Mar 2018,100.0,14926.7,5970.68,2985.34,23982.72,11991.36,1199.14,4796.54,5995.68,23982.72
61,Mar 2019,100.0,16717.9,6687.16,3343.58,26848.64,13424.32,1342.43,5369.73,6712.16,26848.64
61,Mar 2020,100.0,18724.05,7489.62,3744.81,30058.48,15029.24,1502.92,6011.7,7514.62,30058.48
61,Mar 2021,100.0,20970.93,8388.37,4194.19,33653.49,16826.74,1682.67,6730.7,8413.38,33653.49
61,Mar 2022,100.0,23487.45,9394.98,4697.49,37679.92,18839.96,1884.0,7535.98,9419.98,37679.92
61,Mar 2023,100.0,26305.94,10522.38,5261.19,42189.51,21094.76,2109.48,8437.9,10547.37,42189.51
61,Mar 2024,100.0,29462.65,11785.06,5892.53,47240.24,23620.12,2362.01,9448.05,11810.06,47240.24
62,Mar 2011,100.0,8811.26,3524.5,1762.25,14198.01,7099.01,709.9,2839.6,3549.5,14198.01
62,Mar 2012,100.0,9868.62,3947.45,1973.72,15889.79,7944.9,794.49,3177.96,3972.44,15889.79
62,Mar 2013,100.0,11052.85,4421.14,2210.57,17784.56,8892.28,889.23,3556.91,4446.14,17784.56
62,Mar 2014,100.0,12379.19,4951.68,2475.84,19906.71,9953.35,995.34,3981.34,4976.68,19906.71
62,Mar 2015,100.0,13864.7,5545.88,2772.94,22283.52,11141.76,1114.18,4456.7,5570.88,22283.52
62,Mar 2016,100.0,15528.46,6211.38,3105.69,24945.53,12472.76,1247.28,4989.11,6236.38,24945.53
62,Mar 2017,100.0,17391.87,6956.75,3478.37,27926.99,13963.5,1396.35,5585.4,6981.74,27926.99
62,Mar 2018,100.0,19478.9,7791.56,3895.78,31266.24,15633.12,1563.31,6253.25,7816.56,31266.24
62,Mar 2019,100.0,21816.37,8726.55,4363.27,35006.19,17503.1,1750.31,7001.24,8751.54,35006.19
62,Mar 2020,100.0,24434.33,9773.73,4886.87,39194.93,19597.47,1959.75,7838.99,9798.72,39194.93
62,Mar 2021,100.0,27366.45,10946.58,5473.29,43886.32,21943.16,2194.32,8777.26,10971.58,43886.32
62,Mar 2022,100.0,30650.42,12260.17,6130.08,49140.67,24570.33,2457.03,9828.13,12285.18,49140.67
62,Mar 2023,100.0,34328.48,13731.39,6865.7,55025.57,27512.78,2751.28,11005.11,13756.4,55025.57
62,Mar 2024,100.0,38447.89,15379.16,7689.58,61616.63,30808.31,3080.83,12323.33,15404.16,61616.63
63,Mar 2011,100.0,5092.66,2037.06,1018.53,8248.25,4124.12,412.41,1649.65,2062.07,8248.25
63,Mar 2012,100.0,5703.78,2281.51,1140.76,9226.05,4613.02,461.3,1845.21,2306.52,9226.05
63,Mar 2013,100.0,6388.23,2555.29,1277.65,10321.17,5160.59,516.06,2064.23,2580.29,10321.17
63,Mar 2014,100.0,7154.82,2861.93,1430.96,11547.71,5773.85,577.39,2309.54,2886.93,11547.71
63,Mar 2015,100.0,8013.4,3205.36,1602.68,12921.44,6460.72,646.07,2584.29,3230.36,12921.44
63,Mar 2016,100.0,8975.0,3590.0,1795.0,14460.0,7230.0,723.0,2892.0,3615.0,14460.0
63,Mar 2017,100.0,10052.01,4020.8,2010.4,16183.21,8091.6,809.16,3236.64,4045.81,16183.21
63,Mar 2018,100.0,11258.25,4503.3,2251.65,18113.2,9056.6,905.66,3622.64,4528.3,18113.2
63,Mar 2019,100.0,12609.24,5043.7,2521.85,20274.79,10137.4,1013.74,4054.96,5068.69,20274.79
63,Mar 2020,100.0,14122.34,5648.94,2824.47,22695.75,11347.88,1134.79,4539.15,5673.93,22695.75
63,Mar 2021,100.0,15817.02,6326.81,3163.4,25407.23,12703.61,1270.36,5081.45,6351.81,25407.23
63,Mar 2022,100.0,17715.07,7086.03,3543.01,28444.11,14222.06,1422.21,5688.82,7111.02,28444.11
63,Mar 2023,100.0,19840.88,7936.35,3968.18,31845.41,15922.7,1592.27,6369.08,7961.36,31845.41
63,Mar 2024,100.0,22221.78,8888.71,4444.36,35654.85,17827.42,1782.74,7130.97,8913.72,35654.85
64,Mar 2011,100.0,5640.36,2256.14,1128.07,9124.57,4562.28,456.23,1824.91,2281.15,9124.57
64,Mar 2012,100.0,6317.21,2526.88,1263.44,10207.53,5103.77,510.38,2041.51,2551.87,10207.53
64,Mar 2013,100.0,7075.27,2830.11,1415.05,11420.43,5710.22,571.02,2284.09,2855.1,11420.43
64,Mar 2014,100.0,7924.31,3169.72,1584.86,12778.89,6389.44,638.94,2555.78,3194.73,12778.89
64,Mar 2015,100.0,8875.22,3550.09,1775.04,14300.35,7150.18,715.02,2860.07,3575.08,14300.35
64,Mar 2016,100.0,9940.25,3976.1,1988.05,16004.4,8002.2,800.22,3200.88,4001.1,16004.4
64,Mar 2017,100.0,11133.08,4453.23,2226.62,17912.93,8956.47,895.65,3582.59,4478.22,17912.93
64,Mar 2018,100.0,12469.05,4987.62,2493.81,20050.48,10025.24,1002.52,4010.1,5012.62,20050.48
64,Mar 2019,100.0,13965.33,5586.13,2793.07,22444.53,11222.26,1122.23,4488.91,5611.13,22444.53
64,Mar 2020,100.0,15641.17,6256.47,3128.23,25125.87,12562.93,1256.29,5025.17,6281.48,25125.87
64,Mar 2021,100.0,17518.12,7007.25,3503.62,28128.99,14064.5,1406.45,5625.8,7032.24,28128.99
64,Mar 2022,100.0,19620.29,7848.12,3924.06,31492.47,15746.24,1574.62,6298.49,7873.12,31492.47
64,Mar 2023,100.0,21974.72,8789.89,4394.94,35259.55,17629.78,1762.98,7051.91,8814.88,35259.55
64,Mar 2024,100.0,24611.69,9844.68,4922.34,39478.71,19739.35,1973.94,7895.74,9869.68,39478.71
65,Mar 2011,100.0,5399.62,2159.85,1079.92,8739.39,4369.69,436.97,1747.88,2184.85,8739.39
65,Mar 2012,100.0,6047.57,2419.03,1209.51,9776.11,4888.06,488.81,1955.22,2444.02,9776.11
65,Mar 2013,100.0,6773.28,2709.31,1354.66,10937.25,5468.62,546.86,2187.45,2734.32,10937.25
65,Mar 2014,100.0,7586.08,3034.43,1517.22,12237.73,6118.86,611.89,2447.55,3059.43,12237.73
65,Mar 2015,100.0,8496.41,3398.56,1699.28,13694.25,6847.12,684.71,2738.85,3423.57,13694.25
65,Mar 2016,100.0,9515.97,3806.39,1903.19,15325.55,7662.77,766.28,3065.11,3831.39,15325.55
65,Mar 2017,100.0,10657.89,4263.16,2131.58,17152.63,8576.32,857.63,3430.53,4288.15,17152.63
65,Mar 2018,100.0,11936.84,4774.74,2387.37,19198.95,9599.48,959.95,3839.79,4799.73,19198.95
65,Mar 2019,100.0,13369.26,5347.7,2673.85,21490.81,10745.41,1074.54,4298.16,5372.7,21490.81
65,Mar 2020,100.0,14973.57,5989.43,2994.71,24057.71,12028.85,1202.89,4811.54,6014.43,24057.71
65,Mar 2021,100.0,16770.4,6708.16,3354.08,26932.64,13466.32,1346.63,5386.53,6733.16,26932.64
65,Mar 2022,100.0,18782.85,7513.14,3756.57,30152.56,15076.28,1507.63,6030.51,7538.14,30152.56
65,Mar 2023,100.0,21036.79,8414.72,4207.36,33758.87,16879.44,1687.94,6751.77,8439.72,33758.87
65,Mar 2024,100.0,23561.2,9424.48,4712.24,37797.92,18898.96,1889.9,7559.58,9449.48,37797.92
66,Mar 2011,100.0,7001.78,2800.71,1400.36,11302.85,5651.43,565.14,2260.57,2825.71,11302.85
66,Mar 2012,100.0,7841.99,3136.8,1568.4,12647.19,6323.6,632.36,2529.44,3161.79,12647.19
66,Mar 2013,100.0,8783.03,3513.21,1756.61,14152.85,7076.43,707.64,2830.57,3538.21,14152.85
66,Mar 2014,100.0,9836.99,3934.8,1967.4,15839.19,7919.6,791.96,3167.84,3959.79,15839.19
66,Mar 2015,100.0,11017.43,4406.97,2203.49,17727.89,8863.94,886.39,3545.58,4431.98,17727.89
66,Mar 2016,100.0,12339.53,4935.81,2467.91,19843.25,9921.62,992.16,3968.65,4960.82,19843.25
66,Mar 2017,100.0,13820.27,5528.11,2764.05,22212.43,11106.22,1110.62,4442.49,5553.1,22212.43
66,Mar 2018,100.0,15478.7,6191.48,3095.74,24865.92,12432.96,1243.3,4973.18,6216.48,24865.92
66,Mar 2019,100.0,17336.15,6934.46,3467.23,27837.84,13918.92,1391.89,5567.57,6959.46,27837.84
66,Mar 2020,100.0,19416.48,7766.59,3883.3,31166.37,15583.18,1558.32,6233.27,7791.6,31166.37
66,Mar 2021,100.0,21746.46,8698.58,4349.29,34894.33,17447.17,1744.72,6978.87,8723.57,34894.33
66,Mar 2022,100.0,24356.04,9742.42,4871.21,39069.67,19534.83,1953.48,7813.93,9767.43,39069.67
66,Mar 2023,100.0,27278.76,10911.5,5455.75,43746.01,21873.01,2187.3,8749.2,10936.5,43746.01
66,Mar 2024,100.0,30552.21,12220.88,6110.44,48983.53,24491.76,2449.18,9796.71,12245.88,48983.53
67,Mar 2011,100.0,2256.86,902.74,451.37,3710.97,1855.48,185.55,742.19,927.75,3710.97
67,Mar 2012,100.0,2527.68,1011.07,505.54,4144.29,2072.14,207.21,828.86,1036.08,4144.29
67,Mar 2013,100.0,2831.01,1132.4,566.2,4629.61,2314.8,231.48,925.92,1157.41,4629.61
67,Mar 2014,100.0,3170.73,1268.29,634.15,5173.17,2586.59,258.66,1034.63,1293.29,5173.17
67,Mar 2015,100.0,3551.21,1420.48,710.24,5781.93,2890.97,289.1,1156.39,1445.47,5781.93
67,Mar 2016,100.0,3977.36,1590.94,795.47,6463.77,3231.89,323.19,1292.75,1615.94,6463.77
67,Mar 2017,100.0,4454.64,1781.86,890.93,7227.43,3613.72,361.37,1445.49,1806.85,7227.43
67,Mar 2018,100.0,4989.2,1995.68,997.84,8082.72,4041.36,404.14,1616.54,2020.68,8082.72
67,Mar 2019,100.0,5587.91,2235.16,1117.58,9040.65,4520.32,452.03,1808.13,2260.17,9040.65
67,Mar 2020,100.0,6258.45,2503.38,1251.69,10113.52,5056.76,505.68,2022.7,2528.38,10113.52
67,Mar 2021,100.0,7009.47,2803.79,1401.89,11315.15,5657.57,565.76,2263.03,2828.79,11315.15
67,Mar 2022,100.0,7850.6,3140.24,1570.12,12660.96,6330.48,633.05,2532.19,3165.24,12660.96
67,Mar 2023,100.0,8792.68,3517.07,1758.54,14168.29,7084.15,708.41,2833.66,3542.07,14168.29
67,Mar 2024,100.0,9847.8,3939.12,1969.56,15856.48,7928.24,792.82,3171.3,3964.12,15856.48
68,Mar 2011,100.0,1269.76,507.9,253.95,2131.61,1065.81,106.58,426.32,532.9,2131.61
68,Mar 2012,100.0,1422.13,568.85,284.43,2375.41,1187.7,118.77,475.08,593.86,2375.41
68,Mar 2013,100.0,1592.79,637.12,318.56,2648.47,1324.23,132.42,529.69,662.13,2648.47
68,Mar 2014,100.0,1783.92,713.57,356.78,2954.27,1477.13,147.71,590.85,738.58,2954.27
68,Mar 2015,100.0,1998.0,799.2,399.6,3296.8,1648.4,164.84,659.36,824.2,3296.8
68,Mar 2016,100.0,2237.76,895.1,447.55,3680.41,1840.2,184.02,736.08,920.11,3680.41
68,Mar 2017,100.0,2506.29,1002.52,501.26,4110.07,2055.03,205.5,822.01,1027.53,4110.07
68,Mar 2018,100.0,2807.04,1122.82,561.41,4591.27,2295.64,229.56,918.25,1147.82,4591.27
68,Mar 2019,100.0,3143.88,1257.55,628.78,5130.21,2565.11,256.51,1026.04,1282.55,5130.21
68,Mar 2020,100.0,3521.15,1408.46,704.23,5733.84,2866.92,286.69,1146.77,1433.46,5733.84
68,Mar 2021,100.0,3943.69,1577.48,788.74,6409.91,3204.95,320.5,1281.98,1602.48,6409.91
68,Mar 2022,100.0,4416.93,1766.77,883.39,7167.09,3583.55,358.35,1433.42,1791.77,7167.09
68,Mar 2023,100.0,4946.96,1978.78,989.39,8015.13,4007.57,400.76,1603.03,2003.77,8015.13
68,Mar 2024,100.0,5540.6,2216.24,1108.12,8964.96,4482.48,448.25,1792.99,2241.24,8964.96
