date,nav,amfi_code,scheme_name,scheme_category,scheme_type,fund_house,daily_return_pct
2023-12-19,116.146,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.003271637144441897
2023-12-20,116.1637,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.015239440015157868
2023-12-21,116.1666,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0024964769544943977
2023-12-22,116.1862,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.016872319582383888
2023-12-26,116.29,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.08933935355490696
2023-12-27,116.2785,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.00988907042739351
2023-12-28,116.2869,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.007224035397790374
2023-12-29,108.2404,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-6.919524039251201
2024-01-01,108.2962,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.051551915920500235
2024-01-02,108.302,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.005355681916818789
2024-01-03,108.3033,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0012003471773214258
2024-01-04,108.3068,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.003231665147795937
2024-01-05,108.2934,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.012372261021464936
2024-01-08,108.4013,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.09963672763066977
2024-01-09,108.4351,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03118043787297964
2024-01-10,108.4687,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.030986276583866434
2024-01-11,108.4768,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.007467592033472137
2024-01-12,108.5277,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.046922475589239454
2024-01-15,108.6546,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.11692867350916458
2024-01-16,108.6565,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0017486604340755108
2024-01-17,108.6641,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.006994519425918
2024-01-18,108.6691,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.004601335675724627
2024-01-19,108.6634,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.005245281317323158
2024-01-23,108.756,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.08521728567301157
2024-01-24,108.7584,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0022067747986298514
2024-01-25,108.7795,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.019400800306001997
2024-01-29,108.8663,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.07979444656391887
2024-01-30,108.9094,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.039589845526122325
2024-01-31,108.9501,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03737051163628102
2024-02-01,109.1334,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.16824215856616753
2024-02-02,109.2484,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.10537562286156987
2024-02-05,109.2279,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.018764576872520866
2024-02-06,109.2489,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.01922585712990088
2024-02-07,109.2938,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.041098811978890204
2024-02-08,109.2929,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.0008234684858665631
2024-02-09,109.2569,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.032939010676813485
2024-02-12,109.3183,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.05619782366146353
2024-02-13,109.3221,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0034760877181794214
2024-02-14,109.2938,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.0258868060529438
2024-02-15,109.3771,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.07621658319134639
2024-02-16,109.393,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.014536863749370355
2024-02-20,109.5383,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.13282385527411122
2024-02-21,109.5846,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.042268320760863176
2024-02-22,109.6091,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.02235715602374455
2024-02-23,109.6186,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.00866716358405295
2024-02-26,109.7161,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.08894475937477608
2024-02-27,109.7147,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.0012760205658102208
2024-02-28,109.7569,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.038463396427279584
2024-02-29,109.7711,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.01293768318895161
2024-03-01,109.7834,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.011205135049197068
2024-03-04,109.8436,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.054835248316220664
2024-03-05,109.8552,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.01056046961316337
2024-03-06,109.9177,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.05689307379168618
2024-03-07,109.9624,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.04066678978909
2024-03-11,110.12,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.1433217172415402
2024-03-12,110.1246,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.004177261169635571
2024-03-13,110.1303,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.005175955236169649
2024-03-14,110.1196,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.009715763963236146
2024-03-15,110.1319,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0111696737002287
2024-03-18,110.144,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.010986825797076882
2024-03-19,110.114,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.02723707147007648
2024-03-20,110.1485,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03133116588263096
2024-03-21,110.2046,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.05093124282218309
2024-03-22,110.1729,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.02876467951428152
2024-03-26,110.1903,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.015793357531657115
2024-03-27,102.5361,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-6.946346456993025
2024-03-28,102.7096,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.16920869820482576
2024-03-31,102.7632,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.05218596898439731
2024-04-02,102.7608,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.0023354663926333785
2024-04-03,102.7932,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.031529532662255555
2024-04-04,102.831,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.036772860461598
2024-04-05,102.8278,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.003111902052888027
2024-04-08,102.7894,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.03734398674287709
2024-04-10,102.8998,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.10740407084777193
2024-04-12,102.7853,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.11127329693545462
2024-04-15,102.8695,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.08191832878825522
2024-04-16,102.834,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.03450974292671383
2024-04-18,102.878,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.042787404943878116
2024-04-19,102.785,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.09039833589300494
2024-04-22,102.8818,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.09417716592887704
2024-04-23,102.9532,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.06940002993727212
2024-04-24,102.9549,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0016512357071007955
2024-04-25,102.9493,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.005439274866958499
2024-04-26,102.9593,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.009713519178866648
2024-04-29,103.0161,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.05516743023699089
2024-04-30,103.0514,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.034266488442113996
2024-05-02,103.1097,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.056573709818596996
2024-05-03,103.16,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.04878299519830431
2024-05-06,103.3135,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.1487979837146325
2024-05-07,103.3251,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.011227961495841043
2024-05-08,103.3191,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.00580691429284963
2024-05-09,103.3271,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0077430020199553695
2024-05-10,103.3607,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03251809060740296
2024-05-13,103.4188,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.056210919624199995
2024-05-14,103.4525,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03258595149044918
2024-05-15,103.5312,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.07607356032961476
2024-05-16,103.618,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.08383946095475991
2024-05-17,103.6086,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.009071782894864988
2024-05-21,103.7247,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.11205633509188129
2024-05-22,103.7992,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.07182474376883352
2024-05-24,103.871,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.06917201674001561
2024-05-27,103.9153,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.042649055077936815
2024-05-28,103.9118,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.0033681276963126727
2024-05-29,103.8954,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.01578261564134653
2024-05-30,103.9279,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03128146193189796
2024-05-31,103.9547,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.025787108177888207
2024-06-03,104.0983,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.13813709240659833
2024-06-04,103.8414,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.2467859705682085
2024-06-05,103.9001,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.0565285136756577
2024-06-06,103.9979,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.09412887956796734
2024-06-07,104.0351,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03576995304712671
2024-06-10,104.0928,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.055462050788634976
2024-06-11,104.1556,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.06033078176397311
2024-06-12,104.1778,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.02131426442744111
2024-06-13,104.2366,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.05644196748251229
2024-06-14,104.2704,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03242623032599923
2024-06-18,104.3524,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.07864168546396488
2024-06-19,104.3994,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.045039692426818156
2024-06-20,104.432,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03122623310096717
2024-06-21,104.4713,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.037632143404309204
2024-06-24,117.8708,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,12.826010588553993
2024-06-25,104.5405,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-11.309247073914841
2024-06-26,104.5187,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,-0.02085316217159683
2024-06-27,104.5382,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.01865694846951982
2024-06-28,104.574,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Debt Scheme - Banking and PSU Fund,Open Ended Schemes,Aditya Birla Sun Life Mutual Fund,0.03424585462539209
